인덱스,이름,주소,#태그,전화번호,홈페이지,운영시간/휴무일,이미지,입장료,주차시설,소개
4037,캐디스펜션,강원도 양양군 현북면 법수치길 165,#강원도#춘천#관광지#펜션,033-673-3439,http://caddis.co.kr/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11252_I_01.JPG&w=454&h=242,70000~220000원,주차 가능무료주차,양양군 현북면 법수치길에 위치한 캐디스펜션은 테마 펜션으로 유럽형 고급 목조주택이 아름다운 법수치계곡과 어우러진 숙박지다. 맑고 청아한 계곡 물소리를 접하며 양양의 자연을 만끽할 수 있는 캐디스펜션은 커플 룸부터 패밀리 룸 이벤트 룸 등으로 구성됐고 로열패밀리룸은 월풀도 추가됐다. 플라이 낚시와 스포츠 클라이밍을 체험할 수 있다.
4038,자연과우리펜션,강원도 양양군 현북면 법수치길 277,#강원도#춘천#관광지#펜션,010-6681-7326,http://www.naturalwe.com/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11251_I_03.JPG&w=454&h=242,60000~600000원,주차 가능무료주차,예부터 물이 맑은 곳으로 유명했던 양양군 현북면에 위치한 자연과우리펜션은 뷰가 좋은 계곡 펜션이다. 산천어가 사는 깨끗한 계곡과 병풍 같은 산에 둘러싸여 있는 자연 그대로를 만끽할 수 있는 자연과우리펜션은 캠핑장도 함께 운영한다. 객실은 별관 커플전용 본관 가족&커플 독채 등으로 구성됐고 픽업 숯&그림 보드게임 배드민턴 자전거대여 상비약 등의 서비스를 제공받을 수 있다.
4039,오색한옥펜션,강원도 양양군 서면 안터길 11-16,#강원도#춘천#관광지#펜션,033-672-3456,http://www.osaegnature.net/page/main.html,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11249_I_01.JPG&w=454&h=242,50000~180000원,주차 가능무료주차,양양군 서면 오색리에 위치한 오색한옥 펜션은 설악산 비경과 계곡을 앞에 둔 한옥형 2층 펜션이다. 한옥으로 된 온돌방을 제공하고 있으며 통나무로 만들어져 지친 현대인들에게 나무의 향기와 피톤치드의 이로움을 선사하고 있다. 또한 바비큐장이 마련되어 있어 바비큐 파티도 가능하며 주차장이 넓어 단체 이용객 주차가 편리하여 인기 있는 숙박업소다.
4040,엔게디하우스,강원도 양양군 현남면 인구항길 10,#강원도#춘천#관광지#펜션,010-5362-9482,http://www.ngedihouse.tc.to/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11248_I_01.JPG&w=454&h=242,150000~350000원,주차 가능무료주차,양양군 현남면에 위치한 엔 게디 하우스는 인구해수욕장에 위치한 아름다운 모던풍 펜션이다. 모던한 인테리어로 깨끗하고 아름다운 숙박시설을 갖추고 있으며 옥외에서 바비큐 파티 및 일광욕을 즐길 수 있다. 인구해수욕장 내에 위치해 탈의 및 샤워를 숙소에서 할 수 있어 편리하며 바다를 즐기러 오는 관광객들이 많이 이용하는 숙박업소다.
4041,씨엘펜션,강원도 양양군 강현면 어성전길 185-53,#강원도#춘천#관광지#펜션,010-6288-2410,http://www.cielpension.co.kr/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11247_I_01.JPG&w=454&h=242,50000~260000원,주차 가능무료주차,밤이 되면 별빛이 반영되어 한 편의 동화 속 세상을 보는 듯한 양양군 강현면의 씨엘 펜션은 그리스풍의 최신식 인테리어를 자랑한다. 객실마다 독채로 지어져 다른 이용객들로 인한 불편함을 줄이고 층간 소음이 없어 조용하고 오붓하게 여행을 즐길 수 있다. 산과 바다가 어우러진 씨엘 펜션은 사계절의 여유로움을 만끽할 수 있다. 펜션 자체 카페와 밤하늘의 별빛을 더 가까이서 지켜볼 수 있는 씨엘 전망대 골프스윙연습장 야외 잔디정원 개별 바비큐 테라스는 씨엘 펜션만의 자랑이다.
4042,설악파인힐펜션,강원도 양양군 손양면 동명로 234-15,#강원도#춘천#관광지#펜션,010-6382-1345,http://www.sphpension.com/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11246_I_01.JPG&w=454&h=242,80000~270000원,주차 가능무료주차,손양면 금강리에 위치한 설악 파인힐 펜션은 커플 방 가족 방 스페셜 방 황토 방으로 구성됐다. 유럽풍의 펜션인 설악 파인힐 펜션은 천연잔디로 덮여있는 펜션 동이 자연의 편안함을 한층 만족하게 해준다. 또 객실마다 개별 테라스가 마련돼 좀 더 넓은 휴식 공간이 보장된다. 주변이 산으로 둘러싸여 있어 맑은 공기를 마실 수 있으며 조용한 휴식을 즐길 수 있다.
4043,설악스파허브빌펜션,강원도 양양군 서면 설악로 1323-23,#강원도#춘천#관광지#펜션,010-6682-2588,http://www.seorakpension.com/main.html,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11245_I_01.JPG&w=454&h=242,90000~130000원,주차 가능무료주차,양양군 서면에 있는 설악 스파 허브빌은 설악의 자연과 유럽풍 목조건물이 어우러져 마치 유럽의 어느 산장으로 안내하는 기분을 들게 한다. 라벤더 로즈마리 페퍼민트 팬지 등 다양한 테마의 객실은 아기자기하면서도 사랑스러운 인테리어를 자랑한다. 프랑스의 노천카페를 연상시키는 펜션 자체 노천카페 가든 테라스에서 마시는 커피 한 모금은 여유로운 여행의 한 자락을 차지할 것 같다. 월풀 스파 스페셜이벤트 서비스 드립 커피 조식 서비스 등이 제공된다.
4044,샐비어,강원도 양양군 현북면 어성전길 185-51,#강원도#춘천#관광지#펜션,033-671-8253,http://www.샐비어.com/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11244_I_01.JPG&w=454&h=242,50000~260000원,주차 가능무료주차,현북면 어성전리에 위치한 샐비어 펜션은 머무는 곳마다 추억이 된다를 신조로 이용객의 모든 순간을 책임지기 위해 노력한다. 커플룸부터 패밀리룸까지 다양한 테마로 운영되는 객실은 비수기와 성수기 등으로 나뉘어 예약을 받는다. 이외 픽업 서비스를 제공하며 이용객의 편리한 여행길을 돕는다. 바비큐 이벤트 서비스 무선인터넷 보드게임 골프 퍼팅기 등도 이용할 수 있다.
4045,산야초산장,강원도 양양군 현북면 법수치길 906-10,#강원도#춘천#관광지#펜션,033-673-3335,http://www.skywood.co.kr/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11243_I_01.JPG&w=454&h=242,70000~350000원,주차 가능무료주차,양양군 현북면에 있는 산야초 산장은 약초와 사진에 심취한 펜션 지기가 약초를 캐고 산야초 효소 및 차를 만들며 운영하는 곳이다. 집짓기 기술을 배운 펜션 지기의 섬세함을 느낄 수 있는 산야초 산장은 전형적인 통나무황토 주택을 자랑한다. 커플 방부터 단체 방까지 다양한 테마로 이루어진 객실에 에어컨 TV 냉장고 취사 물품 화장대 드라이기 등이 제공된다. 통나무황토 주택 외에도 유럽형 목조객실도 마련돼 동서양의 아름다움을 엿볼 수 있으며 탁 트인 정원과 다양한 자연환경이 지친 현대인의 피로를 풀어준다.
4046,산골여행,강원도 양양군 현북면 법수치길 435,#강원도#춘천#관광지#펜션,010-3717-2153,http://www.sangoltour.co.kr/main.htm,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11242_I_01.JPG&w=454&h=242,80000~350000원,주차 가능무료주차,산 좋고 물 좋은 현북면에 있는 산골여행 펜션은 계절마다 각종 야생화 맑은 찬물을 좋아해 수온 10도 이하의 깊은 계곡에만 서식한다는 산천어 산새들의 청량한 울음소리를 들을 수 있는 자연 그 자체다. 커플 방부터 가족 방까지 다양한 객실을 보유하고 있으며 바비큐장 산악자전거 족구장 등 다양한 부대시설 및 프로그램도 운영한다. 무엇보다 크리스마스 연말 연초엔 펜션 지기가 직접 만든 떡국을 조식 서비스로 받을 수 있다.
4047,법수펜션,강원도 양양군 현북면 법수치길 548,#강원도#춘천#관광지#펜션,010-6797-3774,http://www.bubsupension.com/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/TOLODK00/BD11241_T/BD11241_2.JPG&w=454&h=242,70000~350000원,주차 가능무료주차,한국 7대 청정 계곡인 법수치계곡에 근접한 법수 펜션은 소나무로 직접 지은 통나무별장과 다양한 테마의 객실을 자랑한다. 펜션 앞에는 잔디밭이 있어 아이들이 뛰어놀기 좋다. 휠 낚시 다슬기잡이 물놀이 텐트 생활 등 체험행사가 가득한 법수 펜션은 바비큐와 법수치 계곡물 따라 걷는 풀 냄새 산책 펜션 앞 솔숲의 삼림욕을 즐길 수 있다.
4048,바다마을사람들황토펜션,강원도 양양군 현북면 하조대 2길 37,#강원도#춘천#관광지#펜션,010-6375-1214,http://seavillage.modoo.at/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11240_I_14.JPG&w=454&h=242,60000~400000원,주차 가능무료주차,전국에서 모래사장이 가장 곱기로 손꼽히는 곳 중 하나인 하조대해수욕장은 1급수 수질을 자랑하고 경사가 완만해 가족 단위 피서객이 휴가를 즐기기 안성맞춤이다. 바다 마을 사람들 펜션은 하조대 근접 펜션으로 황토와 통나무로 지어져 나무가 주는 여러 이로움을 휴가지에서 만끽할 수 있는 펜션이다. 특히 아이를 동반한 가족 단위 피서객이 즐기기에 안성맞춤인 펜션이다. 방안 곳곳 은은하게 퍼지는 피톤치드 향과 하조대의 파도 소리는 새로운 힐링을 선사해 준다. 여기에 넓게 펼쳐진 정원과 텃밭 한옥과 유럽형 주택의 절묘한 조화는 다양한 멋스러움을 전달하며 현대인의 마음을 달래준다.
4049,모닝비치펜션,강원도 양양군 현남면 동산큰길 7,#강원도#춘천#관광지#펜션,033-672-1500,http://www.morningbeach.kr/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11239_I_01.JPG&w=454&h=242,70000~340000원,주차 가능무료주차,양양군 현남면에 위치한 모닝 비치 펜션은 동산항 해수욕장에 근접한 펜션으로 부서지는 파도 소리 투명한 아침 햇살을 그대로 만끽할 수 있어 마치 지중해를 연상시키는 펜션이다. 오션뷰와 월풀 싱크대 냉장고 전기밥솥 전자레인지 커피포트 등을 이용할 수 있으며 6층 바비큐장에서 바비큐를 위한 테이블 비치를 통해 추억에 남는 바비큐 파티를 즐길 수 있다.
4050,로젤리아펜션,강원도 양양군 서면 설악로 1323-21,#강원도#춘천#관광지#펜션,033-672-8998,http://www.pensionroselia.com/,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11238_I_01.JPG&w=454&h=242,70000~170000원,주차 가능무료주차,양양군 서면 설악로에 위치한 로젤리아 펜션은 유럽풍의 아늑하고 고급스러운 자연 친화적 목조펜션이다. 한계령 능선 긴 팔에 안긴 오밀조밀한 산과 계곡으로 둘러싸인 로젤리아 펜션은 사계절 아름다운 설악산과 맑고 푸른 동해가 절경을 이뤘다. 무엇보다 아침에 작은 여유를 느낄 수 있도록 아메리칸 스타일의 토스트와 갓 갈아 내린 향긋한 커피 신선한 우유와 주스 등이 곁들인 조식 서비스를 이용할 수 있다. 픽업 서비스 바비큐 파티 전 객실 인터넷 설치 보드게임 상비약 등의 서비스도 제공된다.
4051,펜션하우스,강원도 양양군 구룡령로 2304,#강원도#춘천#관광지#펜션,033-673-3838,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11160_I_11.JPG&w=454&h=242,50000~70000원,주차 가능무료주차,펜션 하우스는 강원도 양양군 구룡령로에 위치한 콘도식 펜션으로 1층에 식당을 함께 운영하고 있다. 24개의 객실이 있어 단체 숙박이 가능하다. 온돌방과 침대방이 있어 다양한 연령대와 숙박객들의 기호에 맞게 사용 가능하며 객실에는 TV 냉장고 식탁 싱크대 에어컨 등이 갖춰져 있다. 인심 좋은 사장님이 있어 다시 한 번 더 찾게 되고 단골이 많은 펜션이다.
4052,화이트홈펜션,강원도 양양군 강현면 안골로 74,#강원도#춘천#관광지#펜션,033-672-9694,http://www.nswhite.com,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11165_I_01.JPG&w=454&h=242,70000~350000원,주차 가능무료주차,강원도 양양군 강현면 안골로 74에 위치한 화이트 홈 펜션은 객실 앞 테라스에서 설악산 대청봉을 한 폭의 병풍처럼 만날 수 있고 일몰의 장관과 감동을 할 수 있는 숙박 펜션이다. 또한 바닷가 앞마을에 위치하여 조용하고 한적한 바닷가마을로 동해의 낙산 해수욕장에서 양양 해돋이를 구경할 수 있다. 객실은 총 11실로 10평의 원룸형 객실부터 18평 복층 25평 투룸 45평 독채 객실까지 다양하게 구성되어 있어 숙박객의 인원과 취향에 따라 선택할 수 있다. 객실 밖에는 아이들을 위한 놀이터가 있어 아이들에게도 즐거운 여행을 선사해주며 바비큐장이 있어 우천 시에도 바비큐를 즐길 수 있다.
4053,해뜨는창문,강원도 양양군 강현면 동해대로 3359,#강원도#춘천#관광지#펜션,033-673-8999,,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11164_I_01.JPG&w=454&h=242,60000~380000원,주차 가능무료주차,강원 양양군 강현면 동해대로 3359에 위치한 해 뜨는 창문 펜션은 펜션 바로 앞에 해수욕장이 있어 해수욕을 즐기기에 최적의 숙박시설이다. 동해가 한눈에 보여 바다를 바라보며 바비큐를 즐기는 이색적인 경험을 할 수 있으며 펜션에서 대형마트까지 15분 거리로 가까워 필요한 물품을 사러 가기 편리하다. 해 뜨는 창문 펜션의 객실은 총 8실이며 커플룸 7실과 가족룸 1실이 있다. 특히 가족룸은 일반 가정집처럼 거실과 방 넓은 주방 등으로 이루어져 있어 더욱 편안하게 숙박할 수 있다.
4054,한옥펜션,강원도 양양군 서면 구룡령로 1639,#강원도#춘천#관광지#펜션, 010-7271-1237,http://www.mcgol.co.kr,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11163_I_01.JPG&w=454&h=242,70000~120000원,주차 가능무료주차,강원도 양양군 서면에 위치한 한옥 펜션은 소나무 원목 황토벽돌과 돌 구들장으로 만든 전통 한옥 펜션이다. 명산의 하나인 설악산을 배경으로 험준한 계곡이 만나는 분지 형태의 산간마을인 복골마을에 있어서 대자연과 함께 피곤한 심신을 휴식할 수 있다. 3개의 객실로 조용하고 편안하게 머무를 수 있고 공예품을 소개하고 판매하기도 해 볼거리 즐길 거리를 잡은 펜션이다.
4055,풍경펜션,강원도 양양군 강현면 주청1길 7-8,#강원도#춘천#관광지#펜션,033-671-2255,http://viralbay1.wixsite.com/naksan,,http://www.gangwon.to/servlet/Thumbnail?i=/tour/1024/9/BD11162_I_12.JPG&w=454&h=242,50000~150000원,주차 가능무료주차,강원도 양양군 강현면에 위치한 풍경 펜션은 낙산사와 낙산해수욕장 그리고 설악산이 한눈에 보이는 펜션이다. 외부는 물론 내부도 깔끔하여 많은 사람이 찾아오는 곳으로 객실은 2인실 4인-8인실 10인실 등 다양하게 마련되어 있다. 가족 친구 애인과 함께 오기 좋으며 객실 내에는 냉난방 인터넷 TV 샤워시설 소형냉장고 주방 등이 갖춰져 있어 머무르는 데에 불편한 점이 없는 펜션이다.
